Order ID,Order Date,Ship Date,Ship Mode,Segment,Region,State,Category,Sub-Category,Quantity,Discount,Sales,Profit
ORD-107719,2025-09-14,2025-09-21,Standard Class,Consumer,West,Nevada,Technology,Copiers,2,0.0,1225.23,102.45
ORD-107720,2025-10-27,2025-11-03,Standard Class,Consumer,South,North Carolina,Furniture,Furnishings,6,0.15,254.16,18.37
ORD-107721,2024-06-12,2024-06-20,Standard Class,Consumer,West,California,Office Supplies,Art,2,0.1,24.91,5.43
ORD-107722,2025-09-13,2025-09-20,Standard Class,Consumer,East,New Jersey,Office Supplies,Art,8,0.0,130.75,36.41
ORD-107723,2025-01-25,2025-02-01,Standard Class,Corporate,Central,Minnesota,Office Supplies,Storage,9,0.0,862.47,139.68
ORD-107724,2024-09-20,2024-09-24,First Class,Consumer,West,Nevada,Technology,Machines,7,0.1,2539.94,15.89
ORD-107725,2025-07-01,2025-07-05,Second Class,Consumer,Central,Minnesota,Office Supplies,Paper,3,0.0,25.09,7.46
ORD-107726,2024-05-06,2024-05-14,Standard Class,Corporate,East,Massachusetts,Office Supplies,Art,5,0.0,55.2,10.32
ORD-107727,2025-02-17,2025-02-21,Second Class,Consumer,East,New Jersey,Furniture,Chairs,6,0.5,642.75,-207.15
ORD-107728,2024-01-07,2024-01-10,First Class,Consumer,Central,Illinois,Office Supplies,Storage,9,0.3,399.27,-28.83
ORD-107729,2023-05-03,2023-05-04,Same Day,Consumer,West,California,Office Supplies,Art,9,0.15,99.87,15.88
ORD-107730,2025-03-01,2025-03-07,Standard Class,Consumer,West,Arizona,Furniture,Tables,6,0.2,806.93,-196.14
ORD-107731,2025-04-15,2025-04-23,Standard Class,Corporate,South,Tennessee,Furniture,Bookcases,5,0.0,723.68,-29.12
ORD-107732,2024-06-28,2024-07-04,Standard Class,Corporate,Central,Michigan,Office Supplies,Binders,5,0.0,111.79,36.03
ORD-107733,2025-03-03,2025-03-07,Second Class,Consumer,South,Tennessee,Office Supplies,Binders,6,0.0,89.68,28.06
ORD-107734,2025-08-17,2025-08-21,Second Class,Consumer,Central,Ohio,Furniture,Furnishings,6,0.0,304.22,59.89
ORD-107735,2024-08-07,2024-08-14,Standard Class,Consumer,West,Washington,Office Supplies,Labels,6,0.1,36.93,6.57
ORD-107736,2025-09-07,2025-09-09,First Class,Home Office,South,North Carolina,Office Supplies,Paper,5,0.1,33.91,9.17
ORD-107737,2025-06-27,2025-06-29,First Class,Consumer,West,California,Office Supplies,Storage,9,0.0,281.21,42.18
ORD-107738,2025-11-02,2025-11-08,Standard Class,Consumer,West,Oregon,Office Supplies,Binders,4,0.1,84.97,17.04
ORD-107739,2025-01-21,2025-01-26,Second Class,Consumer,West,Washington,Office Supplies,Paper,5,0.0,44.6,16.35
ORD-107740,2025-01-24,2025-01-30,Standard Class,Consumer,East,Massachusetts,Furniture,Chairs,5,0.0,467.21,90.64
ORD-107741,2024-01-01,2024-01-07,Standard Class,Consumer,East,Pennsylvania,Furniture,Bookcases,4,0.1,591.88,-13.39
ORD-107742,2025-01-26,2025-02-03,Standard Class,Corporate,West,California,Technology,Phones,9,0.1,3257.02,303.2
ORD-107743,2024-02-10,2024-02-16,Second Class,Consumer,East,New York,Office Supplies,Storage,1,0.15,61.91,4.86
ORD-107744,2025-03-16,2025-03-23,Standard Class,Consumer,Central,Michigan,Office Supplies,Storage,1,0.1,49.11,5.34
ORD-107745,2025-01-05,2025-01-08,First Class,Consumer,West,Oregon,Office Supplies,Storage,10,0.0,634.22,94.64
ORD-107746,2025-03-08,2025-03-13,Second Class,Consumer,West,California,Office Supplies,Art,5,0.0,56.85,13.8
ORD-107747,2024-05-24,2024-05-27,First Class,Home Office,Central,Texas,Furniture,Furnishings,2,0.0,110.53,17.64
ORD-107748,2024-08-21,2024-08-26,Second Class,Consumer,East,Pennsylvania,Office Supplies,Paper,8,0.0,92.48,30.72
ORD-107749,2023-11-11,2023-11-19,Standard Class,Consumer,Central,Illinois,Furniture,Tables,5,0.1,1146.92,-96.13
ORD-107750,2025-09-09,2025-09-16,Standard Class,Corporate,West,Nevada,Technology,Phones,7,0.1,2302.03,62.29
ORD-107751,2025-06-27,2025-06-30,First Class,Consumer,South,Alabama,Furniture,Chairs,7,0.0,979.15,137.12
ORD-107752,2024-04-14,2024-04-20,Standard Class,Consumer,Central,Texas,Office Supplies,Labels,1,0.1,7.36,1.27
ORD-107753,2023-11-01,2023-11-07,Standard Class,Corporate,Central,Illinois,Technology,Machines,8,0.15,4163.93,-408.26
ORD-107754,2024-05-17,2024-05-23,Standard Class,Consumer,East,Pennsylvania,Technology,Machines,8,0.2,2998.07,-403.66
ORD-107755,2023-09-11,2023-09-16,Second Class,Home Office,South,Alabama,Technology,Machines,10,0.1,4414.79,-72.82
ORD-107756,2023-03-21,2023-03-28,Standard Class,Corporate,East,New York,Office Supplies,Art,5,0.15,50.13,7.55
ORD-107757,2024-04-04,2024-04-06,First Class,Consumer,East,Massachusetts,Furniture,Bookcases,2,0.0,321.52,17.87
ORD-107758,2025-02-17,2025-02-17,Same Day,Home Office,West,Oregon,Office Supplies,Storage,8,0.15,249.39,-5.85
ORD-107759,2025-08-09,2025-08-15,Standard Class,Consumer,South,Florida,Office Supplies,Binders,1,0.0,17.06,4.24
ORD-107760,2023-07-27,2023-08-02,Standard Class,Consumer,Central,Minnesota,Technology,Accessories,3,0.1,168.66,31.87
ORD-107761,2024-08-10,2024-08-17,Standard Class,Corporate,East,Massachusetts,Furniture,Bookcases,9,0.3,1539.75,-294.76
ORD-107762,2025-07-10,2025-07-16,Standard Class,Home Office,East,Massachusetts,Office Supplies,Art,6,0.2,74.74,1.06
ORD-107763,2025-08-20,2025-08-26,Standard Class,Home Office,East,New Jersey,Office Supplies,Binders,3,0.1,71.54,9.01
ORD-107764,2025-02-27,2025-03-03,Second Class,Consumer,East,New York,Technology,Phones,8,0.2,3027.1,-23.44
ORD-107765,2025-09-13,2025-09-19,Second Class,Consumer,West,Nevada,Furniture,Furnishings,6,0.15,219.73,9.11
ORD-107766,2024-12-09,2024-12-12,First Class,Consumer,East,Pennsylvania,Technology,Accessories,5,0.1,270.4,38.97
ORD-107767,2023-12-03,2023-12-06,First Class,Home Office,West,Arizona,Technology,Machines,4,0.3,2215.78,-615.55
ORD-107768,2024-11-16,2024-11-20,Second Class,Consumer,Central,Michigan,Furniture,Chairs,2,0.2,220.11,-15.06
ORD-107769,2025-04-28,2025-05-05,Standard Class,Home Office,East,Pennsylvania,Furniture,Bookcases,8,0.0,1714.4,76.84
ORD-107770,2025-04-21,2025-04-23,First Class,Corporate,West,Nevada,Office Supplies,Fasteners,3,0.15,16.84,1.45
ORD-107771,2025-01-04,2025-01-11,Standard Class,Corporate,South,Florida,Furniture,Chairs,10,0.2,1721.98,-144.96
ORD-107772,2025-07-31,2025-08-05,Second Class,Home Office,Central,Texas,Office Supplies,Paper,7,0.15,60.21,9.29
ORD-107773,2025-06-16,2025-06-20,Second Class,Consumer,West,Washington,Technology,Copiers,6,0.1,5387.27,79.8
ORD-107774,2025-05-31,2025-06-07,Standard Class,Home Office,Central,Ohio,Office Supplies,Paper,8,0.1,72.93,19.46
ORD-107775,2025-05-19,2025-05-26,Standard Class,Consumer,East,Virginia,Office Supplies,Binders,10,0.0,259.91,65.74
ORD-107776,2024-05-25,2024-05-31,Second Class,Home Office,Central,Illinois,Office Supplies,Storage,4,0.0,224.02,38.06
ORD-107777,2025-03-14,2025-03-20,Second Class,Corporate,West,Washington,Office Supplies,Paper,10,0.1,118.65,24.62
ORD-107778,2025-04-05,2025-04-12,Standard Class,Corporate,Central,Ohio,Office Supplies,Art,8,0.1,69.71,9.78
ORD-107779,2025-02-27,2025-03-04,Second Class,Home Office,East,Virginia,Technology,Accessories,5,0.0,563.15,142.77
ORD-107780,2023-08-19,2023-08-23,Second Class,Home Office,East,Virginia,Furniture,Bookcases,4,0.15,631.47,-62.48
ORD-107781,2024-09-29,2024-10-06,Standard Class,Corporate,South,North Carolina,Technology,Machines,8,0.15,5520.66,-73.42
ORD-107782,2024-10-21,2024-10-29,Standard Class,Consumer,Central,Illinois,Office Supplies,Paper,2,0.0,22.49,7.58
ORD-107783,2025-02-14,2025-02-20,Standard Class,Consumer,South,Tennessee,Office Supplies,Labels,4,0.1,25.31,5.93
ORD-107784,2025-04-28,2025-05-03,Second Class,Consumer,West,Nevada,Office Supplies,Labels,3,0.1,18.59,3.49
ORD-107785,2024-12-09,2024-12-16,Standard Class,Corporate,Central,Minnesota,Furniture,Bookcases,7,0.0,1233.39,12.86
ORD-107786,2025-05-26,2025-05-30,First Class,Consumer,East,New Jersey,Technology,Copiers,9,0.3,4864.91,-747.74
ORD-107787,2025-08-28,2025-09-01,Second Class,Consumer,East,Massachusetts,Furniture,Furnishings,7,0.3,191.84,-16.98
ORD-107788,2025-01-02,2025-01-08,Second Class,Corporate,East,Pennsylvania,Office Supplies,Paper,8,0.0,68.37,16.44
ORD-107789,2025-07-18,2025-07-24,Standard Class,Corporate,Central,Ohio,Office Supplies,Storage,10,0.1,530.52,12.47
ORD-107790,2024-07-15,2024-07-16,Same Day,Corporate,East,Virginia,Office Supplies,Storage,4,0.3,161.46,-13.44
ORD-107791,2024-12-17,2024-12-24,Standard Class,Consumer,East,New York,Furniture,Bookcases,1,0.1,208.16,-14.63
ORD-107792,2025-07-24,2025-08-01,Standard Class,Consumer,Central,Michigan,Technology,Machines,5,0.15,2708.4,-213.62
ORD-107793,2025-01-19,2025-01-25,Standard Class,Home Office,South,Georgia,Office Supplies,Binders,7,0.0,163.31,35.15
ORD-107794,2025-02-24,2025-03-02,Standard Class,Consumer,West,Nevada,Office Supplies,Paper,1,0.2,6.53,1.19
ORD-107795,2025-07-15,2025-07-19,Second Class,Corporate,East,New Jersey,Office Supplies,Art,6,0.0,69.0,19.51
ORD-107796,2024-09-03,2024-09-07,Second Class,Consumer,Central,Illinois,Office Supplies,Art,8,0.1,97.31,11.55
ORD-107797,2024-10-14,2024-10-20,Standard Class,Consumer,East,Virginia,Office Supplies,Fasteners,3,0.15,13.7,0.96
ORD-107798,2025-03-11,2025-03-19,Standard Class,Home Office,Central,Ohio,Office Supplies,Paper,8,0.15,47.27,8.67
ORD-107799,2023-05-13,2023-05-21,Standard Class,Consumer,East,New Jersey,Office Supplies,Art,5,0.2,49.76,1.78
ORD-107800,2023-06-16,2023-06-18,First Class,Consumer,Central,Ohio,Office Supplies,Binders,5,0.0,111.48,32.81
ORD-107801,2025-06-11,2025-06-18,Standard Class,Home Office,South,Tennessee,Office Supplies,Labels,2,0.1,9.25,1.94
ORD-107802,2024-06-29,2024-07-05,Standard Class,Consumer,West,Washington,Office Supplies,Storage,4,0.0,264.49,40.02
ORD-107803,2025-02-17,2025-02-25,Standard Class,Corporate,East,Massachusetts,Furniture,Tables,8,0.3,1661.97,-456.82
ORD-107804,2025-04-04,2025-04-08,Second Class,Consumer,West,Nevada,Office Supplies,Binders,2,0.0,26.24,8.24
ORD-107805,2025-09-26,2025-09-26,Same Day,Consumer,West,Nevada,Office Supplies,Fasteners,4,0.15,22.5,0.68
ORD-107806,2025-02-26,2025-03-04,Second Class,Home Office,East,Massachusetts,Technology,Copiers,3,0.2,2436.7,-300.32
ORD-107807,2023-08-03,2023-08-09,Standard Class,Home Office,South,Tennessee,Office Supplies,Paper,7,0.15,81.45,10.6
ORD-107808,2024-02-19,2024-02-27,Standard Class,Consumer,West,California,Office Supplies,Fasteners,10,0.1,62.23,9.29
ORD-107809,2025-07-29,2025-08-02,First Class,Home Office,South,Alabama,Office Supplies,Fasteners,10,0.3,53.02,-2.6
ORD-107810,2025-03-24,2025-03-26,First Class,Home Office,South,Georgia,Office Supplies,Art,2,0.0,24.03,4.56
ORD-107811,2025-10-09,2025-10-13,Second Class,Consumer,Central,Ohio,Office Supplies,Art,10,0.3,124.01,-0.93
ORD-107812,2025-08-23,2025-08-24,Same Day,Consumer,South,Alabama,Office Supplies,Art,3,0.2,25.89,2.31
ORD-107813,2025-09-30,2025-10-04,Second Class,Consumer,West,Arizona,Office Supplies,Labels,3,0.3,19.66,1.59
ORD-107814,2024-06-29,2024-07-06,Standard Class,Consumer,South,Georgia,Office Supplies,Paper,6,0.0,29.73,6.63
ORD-107815,2023-11-11,2023-11-19,Standard Class,Consumer,East,New York,Technology,Machines,9,0.1,4997.3,-355.22
ORD-107816,2025-07-15,2025-07-22,Standard Class,Consumer,South,Tennessee,Furniture,Tables,6,0.15,1484.23,-264.1
ORD-107817,2024-04-23,2024-05-01,Standard Class,Home Office,South,Tennessee,Office Supplies,Labels,8,0.1,30.96,7.34
ORD-107818,2025-01-07,2025-01-15,Standard Class,Consumer,West,Nevada,Office Supplies,Storage,10,0.0,403.84,59.2
ORD-107819,2024-09-22,2024-09-30,Standard Class,Consumer,East,New York,Office Supplies,Paper,3,0.0,18.95,5.5
ORD-107820,2023-10-08,2023-10-16,Standard Class,Consumer,West,Arizona,Office Supplies,Art,1,0.0,6.3,2.16
ORD-107821,2024-03-08,2024-03-11,First Class,Home Office,East,Pennsylvania,Technology,Machines,6,0.2,2253.92,-327.03
ORD-107822,2024-05-16,2024-05-22,Second Class,Home Office,East,Massachusetts,Office Supplies,Labels,8,0.2,47.32,4.78
ORD-107823,2024-07-27,2024-07-29,First Class,Consumer,East,Virginia,Office Supplies,Paper,4,0.0,43.68,11.24
ORD-107824,2025-06-01,2025-06-08,Standard Class,Consumer,East,Virginia,Office Supplies,Paper,3,0.15,24.73,4.05
ORD-107825,2024-07-24,2024-07-30,Standard Class,Corporate,Central,Michigan,Office Supplies,Storage,2,0.1,82.81,-0.04
ORD-107826,2024-05-21,2024-05-25,Second Class,Home Office,East,New Jersey,Technology,Phones,8,0.1,1296.75,22.19
ORD-107827,2025-09-04,2025-09-09,Second Class,Corporate,East,Pennsylvania,Technology,Machines,6,0.15,3487.79,-313.34
ORD-107828,2024-06-18,2024-06-25,Standard Class,Consumer,West,Washington,Office Supplies,Binders,3,0.3,63.81,3.02
ORD-107829,2025-07-27,2025-08-03,Standard Class,Corporate,Central,Michigan,Furniture,Tables,8,0.15,1978.4,-310.8
ORD-107830,2025-04-30,2025-05-06,Standard Class,Consumer,East,Pennsylvania,Furniture,Bookcases,7,0.4,1064.6,-352.29
ORD-107831,2025-05-01,2025-05-06,Second Class,Consumer,East,Pennsylvania,Technology,Accessories,9,0.0,384.98,110.87
ORD-107832,2025-07-19,2025-07-26,Standard Class,Consumer,South,North Carolina,Office Supplies,Fasteners,3,0.4,17.61,-2.46
ORD-107833,2025-05-06,2025-05-08,First Class,Consumer,East,Virginia,Office Supplies,Storage,3,0.0,165.06,21.53
ORD-107834,2024-05-14,2024-05-20,Second Class,Home Office,West,Arizona,Technology,Copiers,10,0.1,11346.21,-10.97
ORD-107835,2025-06-06,2025-06-12,Standard Class,Home Office,South,Tennessee,Office Supplies,Labels,2,0.3,11.06,0.81
ORD-107836,2025-05-31,2025-06-07,Standard Class,Corporate,East,New York,Office Supplies,Fasteners,10,0.0,50.25,9.66
ORD-107837,2025-07-30,2025-08-07,Standard Class,Corporate,East,Massachusetts,Office Supplies,Storage,9,0.15,465.32,-5.6
ORD-107838,2024-10-05,2024-10-10,Second Class,Consumer,South,Tennessee,Office Supplies,Art,4,0.0,31.99,6.73
ORD-107839,2025-06-03,2025-06-07,Second Class,Consumer,South,North Carolina,Office Supplies,Binders,10,0.1,217.35,43.61
ORD-107840,2024-11-28,2024-12-01,First Class,Consumer,West,Nevada,Office Supplies,Paper,10,0.4,69.88,-3.58
ORD-107841,2023-10-24,2023-11-01,Standard Class,Corporate,West,California,Technology,Machines,5,0.0,2555.59,194.32
ORD-107842,2025-04-11,2025-04-15,First Class,Corporate,West,Oregon,Office Supplies,Paper,5,0.4,42.81,-3.18
ORD-107843,2025-07-30,2025-08-06,Standard Class,Corporate,Central,Minnesota,Office Supplies,Art,1,0.15,11.85,0.87
ORD-107844,2023-04-01,2023-04-07,Second Class,Consumer,West,Oregon,Furniture,Furnishings,8,0.1,496.57,51.16
ORD-107845,2025-09-20,2025-09-23,First Class,Consumer,West,Arizona,Office Supplies,Storage,4,0.0,158.68,28.17
ORD-107846,2024-12-14,2024-12-21,Standard Class,Consumer,East,Virginia,Office Supplies,Fasteners,2,0.15,7.8,-0.41
ORD-107847,2024-11-12,2024-11-20,Standard Class,Consumer,East,Pennsylvania,Office Supplies,Labels,8,0.1,38.64,6.77
ORD-107848,2025-06-11,2025-06-18,Standard Class,Consumer,East,New Jersey,Office Supplies,Binders,2,0.2,18.6,2.11
ORD-107849,2025-10-06,2025-10-14,Standard Class,Corporate,West,Nevada,Office Supplies,Art,6,0.0,71.64,15.89
ORD-107850,2024-12-19,2024-12-25,Standard Class,Consumer,Central,Illinois,Office Supplies,Fasteners,8,0.15,41.05,0.67
ORD-107851,2025-02-23,2025-03-03,Standard Class,Consumer,Central,Texas,Technology,Machines,10,0.0,5443.47,37.91
ORD-107852,2024-08-17,2024-08-24,Standard Class,Corporate,East,New Jersey,Office Supplies,Storage,9,0.0,311.36,53.69
ORD-107853,2025-05-04,2025-05-11,Standard Class,Home Office,East,Virginia,Furniture,Bookcases,1,0.0,174.41,18.94
ORD-107854,2025-12-14,2025-12-18,Second Class,Consumer,East,Virginia,Office Supplies,Art,5,0.0,53.46,14.68
ORD-107855,2025-06-03,2025-06-09,Standard Class,Consumer,West,Arizona,Office Supplies,Art,10,0.2,86.46,7.44
ORD-107856,2024-06-04,2024-06-06,Same Day,Consumer,Central,Ohio,Furniture,Tables,10,0.15,2827.1,-389.29
ORD-107857,2025-11-13,2025-11-21,Standard Class,Corporate,East,New Jersey,Furniture,Chairs,1,0.0,71.3,9.67
ORD-107858,2023-07-30,2023-08-04,Second Class,Corporate,South,Florida,Technology,Copiers,2,0.15,1552.17,-40.79
ORD-107859,2025-05-22,2025-05-30,Standard Class,Home Office,West,Oregon,Technology,Phones,3,0.0,1257.24,166.24
ORD-107860,2024-10-25,2024-10-30,Second Class,Consumer,West,Washington,Furniture,Bookcases,2,0.1,180.64,-11.96
ORD-107861,2025-01-17,2025-01-24,Standard Class,Corporate,Central,Texas,Furniture,Chairs,3,0.1,155.24,12.48
ORD-107862,2024-10-18,2024-10-20,First Class,Corporate,East,Pennsylvania,Technology,Machines,10,0.3,4860.71,-776.83
ORD-107863,2025-03-22,2025-03-30,Standard Class,Consumer,East,New Jersey,Office Supplies,Paper,1,0.0,6.5,2.51
ORD-107864,2024-02-25,2024-03-01,Second Class,Consumer,West,Arizona,Office Supplies,Paper,9,0.1,111.97,23.49
ORD-107865,2024-07-13,2024-07-20,Standard Class,Corporate,West,California,Furniture,Bookcases,10,0.0,2215.66,59.08
ORD-107866,2025-08-11,2025-08-17,Standard Class,Consumer,West,Arizona,Furniture,Bookcases,4,0.0,816.23,11.1
ORD-107867,2025-11-01,2025-11-06,Second Class,Corporate,Central,Illinois,Office Supplies,Art,9,0.1,82.7,8.54
ORD-107868,2024-08-25,2024-08-30,Second Class,Consumer,East,Virginia,Technology,Accessories,1,0.1,65.16,6.35
ORD-107869,2025-09-30,2025-10-04,Second Class,Corporate,South,Tennessee,Office Supplies,Art,3,0.3,31.89,-1.31
ORD-107870,2025-04-17,2025-04-22,Second Class,Corporate,West,Washington,Furniture,Chairs,4,0.1,298.51,15.88
ORD-107871,2024-08-27,2024-09-02,Standard Class,Consumer,West,Oregon,Furniture,Bookcases,2,0.0,193.96,10.3
ORD-107872,2025-08-02,2025-08-09,Standard Class,Consumer,West,California,Office Supplies,Binders,10,0.0,182.54,41.28
ORD-107873,2023-09-01,2023-09-07,Standard Class,Consumer,Central,Texas,Office Supplies,Labels,7,0.2,28.39,4.91
ORD-107874,2024-04-15,2024-04-21,Standard Class,Consumer,West,Nevada,Office Supplies,Fasteners,2,0.0,4.0,0.89
ORD-107875,2025-04-07,2025-04-14,Standard Class,Consumer,West,California,Office Supplies,Binders,6,0.15,87.46,15.29
ORD-107876,2025-07-13,2025-07-20,Standard Class,Corporate,South,Georgia,Office Supplies,Storage,2,0.15,188.82,-5.34
ORD-107877,2025-06-28,2025-07-06,Standard Class,Consumer,Central,Michigan,Furniture,Furnishings,8,0.15,191.17,0.61
ORD-107878,2024-12-30,2025-01-03,First Class,Corporate,Central,Texas,Office Supplies,Art,9,0.15,103.0,9.8
ORD-107879,2025-02-12,2025-02-19,Standard Class,Consumer,West,Washington,Office Supplies,Paper,8,0.2,64.73,8.53
ORD-107880,2024-03-04,2024-03-10,Standard Class,Consumer,East,New York,Office Supplies,Fasteners,7,0.2,31.05,2.43
ORD-107881,2024-12-10,2024-12-17,Standard Class,Consumer,Central,Texas,Technology,Accessories,5,0.15,232.55,16.6
ORD-107882,2025-01-28,2025-02-01,Second Class,Consumer,South,North Carolina,Furniture,Chairs,9,0.1,1027.3,-39.38
ORD-107883,2025-01-13,2025-01-15,First Class,Consumer,East,Pennsylvania,Office Supplies,Art,4,0.0,62.42,19.83
ORD-107884,2025-01-06,2025-01-12,Standard Class,Consumer,West,Oregon,Office Supplies,Art,7,0.0,71.4,14.2
ORD-107885,2025-09-02,2025-09-08,Second Class,Corporate,Central,Ohio,Office Supplies,Paper,2,0.1,18.05,3.71
ORD-107886,2024-11-04,2024-11-12,Standard Class,Home Office,West,Arizona,Office Supplies,Storage,4,0.0,196.35,35.93
ORD-107887,2025-09-07,2025-09-10,First Class,Consumer,South,Tennessee,Office Supplies,Art,4,0.15,43.03,6.1
ORD-107888,2025-01-26,2025-02-01,Standard Class,Corporate,West,Nevada,Furniture,Furnishings,10,0.1,281.1,30.2
ORD-107889,2024-06-29,2024-07-01,First Class,Home Office,South,Florida,Office Supplies,Art,5,0.5,35.85,-6.45
ORD-107890,2025-08-21,2025-08-28,Standard Class,Consumer,Central,Minnesota,Office Supplies,Labels,4,0.0,20.34,7.21
ORD-107891,2025-06-27,2025-07-03,Second Class,Home Office,East,New York,Office Supplies,Labels,9,0.1,37.95,6.9
ORD-107892,2025-07-03,2025-07-08,Second Class,Consumer,Central,Ohio,Office Supplies,Paper,6,0.0,43.94,16.7
ORD-107893,2025-06-21,2025-06-25,Second Class,Home Office,West,Nevada,Office Supplies,Paper,2,0.0,15.77,4.73
ORD-107894,2023-10-02,2023-10-08,Second Class,Home Office,South,North Carolina,Office Supplies,Fasteners,3,0.0,10.41,2.42
ORD-107895,2023-06-10,2023-06-18,Standard Class,Corporate,West,Arizona,Office Supplies,Art,2,0.0,15.89,4.22
ORD-107896,2023-11-21,2023-11-29,Standard Class,Consumer,West,Nevada,Office Supplies,Labels,10,0.1,59.25,8.07
ORD-107897,2025-03-06,2025-03-12,Standard Class,Corporate,South,Alabama,Office Supplies,Binders,2,0.1,51.23,11.18
ORD-107898,2025-02-19,2025-02-25,Second Class,Corporate,Central,Texas,Technology,Copiers,10,0.1,3233.34,260.27
ORD-107899,2024-04-11,2024-04-13,First Class,Corporate,West,California,Office Supplies,Storage,4,0.1,202.07,25.58
ORD-107900,2025-04-13,2025-04-21,Standard Class,Consumer,Central,Minnesota,Office Supplies,Fasteners,8,0.4,30.65,-2.36
ORD-107901,2024-05-30,2024-06-05,Standard Class,Corporate,West,Washington,Office Supplies,Binders,7,0.0,132.25,34.72
